date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2014-12-15,Wheat - Retail,KG,cereals and tubers,38.5,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2015-01-15,Wheat - Retail,KG,cereals and tubers,38.5,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2015-02-15,Wheat - Retail,KG,cereals and tubers,38.5,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2015-03-15,Wheat - Retail,KG,cereals and tubers,38.5,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2015-04-15,Wheat - Retail,KG,cereals and tubers,38.5,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2015-05-15,Wheat - Retail,KG,cereals and tubers,38.5,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2015-06-15,Wheat - Retail,KG,cereals and tubers,36.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2015-07-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2015-08-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2015-09-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2015-10-15,Wheat - Retail,KG,cereals and tubers,35.2,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2015-11-15,Wheat - Retail,KG,cereals and tubers,36.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2015-12-15,Wheat - Retail,KG,cereals and tubers,36.8,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2016-01-15,Wheat - Retail,KG,cereals and tubers,37.5,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2016-02-15,Wheat - Retail,KG,cereals and tubers,37.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2016-03-15,Wheat - Retail,KG,cereals and tubers,37.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2016-04-15,Wheat - Retail,KG,cereals and tubers,36.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2016-05-15,Wheat - Retail,KG,cereals and tubers,35.25,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2016-06-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2016-07-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2016-08-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2016-09-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2016-10-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2016-11-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2016-12-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2017-01-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2017-02-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2017-03-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2017-04-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2017-05-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2017-06-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2017-07-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2017-08-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2017-09-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2017-10-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2017-11-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2017-12-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2018-01-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2018-02-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2018-03-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2018-04-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2018-05-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2018-06-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2018-07-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2018-08-15,Wheat - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,84,15,5,1,295_84_15_5,
2013-09-15,Eggs - Retail,Dozen,"meat, fish and eggs",102.5,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2013-10-15,Eggs - Retail,Dozen,"meat, fish and eggs",108.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2013-11-15,Eggs - Retail,Dozen,"meat, fish and eggs",121.25,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2014-12-15,Eggs - Retail,Dozen,"meat, fish and eggs",125.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2015-01-15,Eggs - Retail,Dozen,"meat, fish and eggs",118.75,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2015-02-15,Eggs - Retail,Dozen,"meat, fish and eggs",123.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2015-03-15,Eggs - Retail,Dozen,"meat, fish and eggs",118.75,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2015-04-15,Eggs - Retail,Dozen,"meat, fish and eggs",93.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2015-05-15,Eggs - Retail,Dozen,"meat, fish and eggs",90.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2015-06-15,Eggs - Retail,Dozen,"meat, fish and eggs",93.75,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2015-07-15,Eggs - Retail,Dozen,"meat, fish and eggs",104.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2015-08-15,Eggs - Retail,Dozen,"meat, fish and eggs",115.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2015-09-15,Eggs - Retail,Dozen,"meat, fish and eggs",93.75,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2015-10-15,Eggs - Retail,Dozen,"meat, fish and eggs",105.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2015-11-15,Eggs - Retail,Dozen,"meat, fish and eggs",102.5,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2015-12-15,Eggs - Retail,Dozen,"meat, fish and eggs",115.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2016-01-15,Eggs - Retail,Dozen,"meat, fish and eggs",111.25,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2016-02-15,Eggs - Retail,Dozen,"meat, fish and eggs",108.75,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2016-03-15,Eggs - Retail,Dozen,"meat, fish and eggs",99.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2016-04-15,Eggs - Retail,Dozen,"meat, fish and eggs",90.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2016-05-15,Eggs - Retail,Dozen,"meat, fish and eggs",83.75,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2016-06-15,Eggs - Retail,Dozen,"meat, fish and eggs",83.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2016-07-15,Eggs - Retail,Dozen,"meat, fish and eggs",91.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2016-08-15,Eggs - Retail,Dozen,"meat, fish and eggs",98.75,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2016-09-15,Eggs - Retail,Dozen,"meat, fish and eggs",103.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2016-10-15,Eggs - Retail,Dozen,"meat, fish and eggs",113.75,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2016-11-15,Eggs - Retail,Dozen,"meat, fish and eggs",117.5,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2016-12-15,Eggs - Retail,Dozen,"meat, fish and eggs",121.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2017-01-15,Eggs - Retail,Dozen,"meat, fish and eggs",125.63,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2017-02-15,Eggs - Retail,Dozen,"meat, fish and eggs",121.25,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2017-03-15,Eggs - Retail,Dozen,"meat, fish and eggs",106.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2017-04-15,Eggs - Retail,Dozen,"meat, fish and eggs",101.25,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2017-05-15,Eggs - Retail,Dozen,"meat, fish and eggs",91.25,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2017-06-15,Eggs - Retail,Dozen,"meat, fish and eggs",93.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2017-07-15,Eggs - Retail,Dozen,"meat, fish and eggs",91.25,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2017-08-15,Eggs - Retail,Dozen,"meat, fish and eggs",96.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2017-09-15,Eggs - Retail,Dozen,"meat, fish and eggs",103.75,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2017-10-15,Eggs - Retail,Dozen,"meat, fish and eggs",107.5,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2017-11-15,Eggs - Retail,Dozen,"meat, fish and eggs",130.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2017-12-15,Eggs - Retail,Dozen,"meat, fish and eggs",135.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2018-01-15,Eggs - Retail,Dozen,"meat, fish and eggs",137.5,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2018-02-15,Eggs - Retail,Dozen,"meat, fish and eggs",125.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2018-03-15,Eggs - Retail,Dozen,"meat, fish and eggs",120.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2018-04-15,Eggs - Retail,Dozen,"meat, fish and eggs",120.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2018-05-15,Eggs - Retail,Dozen,"meat, fish and eggs",120.0,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2018-06-15,Eggs - Retail,Dozen,"meat, fish and eggs",112.5,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2018-07-15,Eggs - Retail,Dozen,"meat, fish and eggs",108.75,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2018-08-15,Eggs - Retail,Dozen,"meat, fish and eggs",106.25,PKR,Pakistan,Balochistan,2272,Quetta,295,92,15,35,2,295_92_15_35,
2013-01-15,Sugar - Retail,KG,miscellaneous food,52.8,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2013-02-15,Sugar - Retail,KG,miscellaneous food,52.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2013-03-15,Sugar - Retail,KG,miscellaneous food,66.69,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2013-04-15,Sugar - Retail,KG,miscellaneous food,52.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2013-05-15,Sugar - Retail,KG,miscellaneous food,53.2,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2013-07-15,Sugar - Retail,KG,miscellaneous food,55.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2013-08-15,Sugar - Retail,KG,miscellaneous food,54.4,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2013-09-15,Sugar - Retail,KG,miscellaneous food,53.25,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2014-01-15,Sugar - Retail,KG,miscellaneous food,51.6,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2014-02-15,Sugar - Retail,KG,miscellaneous food,52.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2014-03-15,Sugar - Retail,KG,miscellaneous food,52.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2014-04-15,Sugar - Retail,KG,miscellaneous food,52.2,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2014-05-15,Sugar - Retail,KG,miscellaneous food,52.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2014-06-15,Sugar - Retail,KG,miscellaneous food,54.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2014-07-15,Sugar - Retail,KG,miscellaneous food,57.6,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2014-08-15,Sugar - Retail,KG,miscellaneous food,59.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2014-09-15,Sugar - Retail,KG,miscellaneous food,61.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2014-10-15,Sugar - Retail,KG,miscellaneous food,59.4,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2014-11-15,Sugar - Retail,KG,miscellaneous food,55.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2014-12-15,Sugar - Retail,KG,miscellaneous food,52.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2015-01-15,Sugar - Retail,KG,miscellaneous food,53.25,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2015-02-15,Sugar - Retail,KG,miscellaneous food,53.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2015-03-15,Sugar - Retail,KG,miscellaneous food,53.25,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2015-04-15,Sugar - Retail,KG,miscellaneous food,56.6,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2015-05-15,Sugar - Retail,KG,miscellaneous food,60.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2015-06-15,Sugar - Retail,KG,miscellaneous food,64.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2015-07-15,Sugar - Retail,KG,miscellaneous food,66.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2015-08-15,Sugar - Retail,KG,miscellaneous food,65.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2015-09-15,Sugar - Retail,KG,miscellaneous food,63.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2015-10-15,Sugar - Retail,KG,miscellaneous food,58.8,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2015-11-15,Sugar - Retail,KG,miscellaneous food,58.5,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2015-12-15,Sugar - Retail,KG,miscellaneous food,56.4,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2016-01-15,Sugar - Retail,KG,miscellaneous food,60.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2016-02-15,Sugar - Retail,KG,miscellaneous food,63.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2016-03-15,Sugar - Retail,KG,miscellaneous food,64.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2016-04-15,Sugar - Retail,KG,miscellaneous food,64.25,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2016-05-15,Sugar - Retail,KG,miscellaneous food,65.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2016-06-15,Sugar - Retail,KG,miscellaneous food,65.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2016-07-15,Sugar - Retail,KG,miscellaneous food,68.6,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,71.25,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2016-09-15,Sugar - Retail,KG,miscellaneous food,71.4,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2016-10-15,Sugar - Retail,KG,miscellaneous food,70.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2016-11-15,Sugar - Retail,KG,miscellaneous food,71.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2016-12-15,Sugar - Retail,KG,miscellaneous food,66.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2017-01-15,Sugar - Retail,KG,miscellaneous food,64.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2017-02-15,Sugar - Retail,KG,miscellaneous food,63.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2017-03-15,Sugar - Retail,KG,miscellaneous food,60.8,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2017-04-15,Sugar - Retail,KG,miscellaneous food,61.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2017-05-15,Sugar - Retail,KG,miscellaneous food,59.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2017-06-15,Sugar - Retail,KG,miscellaneous food,57.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2017-07-15,Sugar - Retail,KG,miscellaneous food,55.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2017-08-15,Sugar - Retail,KG,miscellaneous food,57.6,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2017-09-15,Sugar - Retail,KG,miscellaneous food,56.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2017-10-15,Sugar - Retail,KG,miscellaneous food,56.25,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2017-11-15,Sugar - Retail,KG,miscellaneous food,55.8,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2017-12-15,Sugar - Retail,KG,miscellaneous food,54.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2018-01-15,Sugar - Retail,KG,miscellaneous food,54.25,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2018-02-15,Sugar - Retail,KG,miscellaneous food,53.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2018-03-15,Sugar - Retail,KG,miscellaneous food,53.4,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2018-04-15,Sugar - Retail,KG,miscellaneous food,54.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2018-05-15,Sugar - Retail,KG,miscellaneous food,55.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2018-06-15,Sugar - Retail,KG,miscellaneous food,55.0,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2018-07-15,Sugar - Retail,KG,miscellaneous food,55.5,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2018-08-15,Sugar - Retail,KG,miscellaneous food,55.75,PKR,Pakistan,Balochistan,2272,Quetta,295,97,15,5,7,295_97_15_5,
2013-01-15,Ghee (artificial) - Retail,KG,oil and fats,216.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2013-02-15,Ghee (artificial) - Retail,KG,oil and fats,205.5,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2013-03-15,Ghee (artificial) - Retail,KG,oil and fats,202.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2013-04-15,Ghee (artificial) - Retail,KG,oil and fats,202.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2013-05-15,Ghee (artificial) - Retail,KG,oil and fats,202.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2013-07-15,Ghee (artificial) - Retail,KG,oil and fats,218.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2013-08-15,Ghee (artificial) - Retail,KG,oil and fats,218.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2013-09-15,Ghee (artificial) - Retail,KG,oil and fats,218.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2014-01-15,Ghee (artificial) - Retail,KG,oil and fats,212.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2014-02-15,Ghee (artificial) - Retail,KG,oil and fats,212.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2014-03-15,Ghee (artificial) - Retail,KG,oil and fats,212.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2014-04-15,Ghee (artificial) - Retail,KG,oil and fats,212.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2014-05-15,Ghee (artificial) - Retail,KG,oil and fats,206.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2014-06-15,Ghee (artificial) - Retail,KG,oil and fats,204.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2014-07-15,Ghee (artificial) - Retail,KG,oil and fats,204.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2014-08-15,Ghee (artificial) - Retail,KG,oil and fats,204.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2014-09-15,Ghee (artificial) - Retail,KG,oil and fats,204.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2014-10-15,Ghee (artificial) - Retail,KG,oil and fats,204.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2014-11-15,Ghee (artificial) - Retail,KG,oil and fats,204.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2014-12-15,Ghee (artificial) - Retail,KG,oil and fats,204.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2015-01-15,Ghee (artificial) - Retail,KG,oil and fats,198.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2015-02-15,Ghee (artificial) - Retail,KG,oil and fats,199.2,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2015-03-15,Ghee (artificial) - Retail,KG,oil and fats,198.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2015-04-15,Ghee (artificial) - Retail,KG,oil and fats,192.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2015-05-15,Ghee (artificial) - Retail,KG,oil and fats,192.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
2015-06-15,Ghee (artificial) - Retail,KG,oil and fats,190.0,PKR,Pakistan,Balochistan,2272,Quetta,295,106,15,5,6,295_106_15_5,
