date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2015-11-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2015-12-15,Wheat flour - Retail,KG,cereals and tubers,87.33,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2016-02-15,Wheat flour - Retail,KG,cereals and tubers,87.5,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2016-03-15,Wheat flour - Retail,KG,cereals and tubers,91.1667,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2016-04-15,Wheat flour - Retail,KG,cereals and tubers,90.33,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2016-05-15,Wheat flour - Retail,KG,cereals and tubers,91.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2016-06-15,Wheat flour - Retail,KG,cereals and tubers,91.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2016-07-15,Wheat flour - Retail,KG,cereals and tubers,89.67,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2016-08-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2017-04-15,Wheat flour - Retail,KG,cereals and tubers,88.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2017-06-15,Wheat flour - Retail,KG,cereals and tubers,91.6667,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2017-07-15,Wheat flour - Retail,KG,cereals and tubers,94.1667,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2017-08-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2017-09-15,Wheat flour - Retail,KG,cereals and tubers,93.33,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2017-10-15,Wheat flour - Retail,KG,cereals and tubers,91.5,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2017-11-15,Wheat flour - Retail,KG,cereals and tubers,90.67,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2017-12-15,Wheat flour - Retail,KG,cereals and tubers,88.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,58,15,5,1,1917_58_15_5,
2016-02-15,Sugar - Retail,KG,miscellaneous food,104.4167,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2016-03-15,Sugar - Retail,KG,miscellaneous food,102.75,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2016-04-15,Sugar - Retail,KG,miscellaneous food,106.25,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2016-05-15,Sugar - Retail,KG,miscellaneous food,107.75,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2016-06-15,Sugar - Retail,KG,miscellaneous food,118.1667,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2016-07-15,Sugar - Retail,KG,miscellaneous food,109.8333,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,95.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2017-04-15,Sugar - Retail,KG,miscellaneous food,110.92,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2017-06-15,Sugar - Retail,KG,miscellaneous food,108.9091,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2017-07-15,Sugar - Retail,KG,miscellaneous food,106.5,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2017-08-15,Sugar - Retail,KG,miscellaneous food,107.0909,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2017-09-15,Sugar - Retail,KG,miscellaneous food,112.75,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2017-10-15,Sugar - Retail,KG,miscellaneous food,112.5,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2017-11-15,Sugar - Retail,KG,miscellaneous food,111.42,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2017-12-15,Sugar - Retail,KG,miscellaneous food,111.92,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,97,15,5,7,1917_97_15_5,
2015-01-15,Rice (long grain) - Retail,KG,cereals and tubers,83.45,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2015-02-15,Rice (long grain) - Retail,KG,cereals and tubers,75.65,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2015-03-15,Rice (long grain) - Retail,KG,cereals and tubers,72.56,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2015-04-15,Rice (long grain) - Retail,KG,cereals and tubers,66.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2015-05-15,Rice (long grain) - Retail,KG,cereals and tubers,72.8,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2015-06-15,Rice (long grain) - Retail,KG,cereals and tubers,67.04,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2015-07-15,Rice (long grain) - Retail,KG,cereals and tubers,62.5,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2015-08-15,Rice (long grain) - Retail,KG,cereals and tubers,59.44,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2015-09-15,Rice (long grain) - Retail,KG,cereals and tubers,57.25,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2015-10-15,Rice (long grain) - Retail,KG,cereals and tubers,59.95,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2015-11-15,Rice (long grain) - Retail,KG,cereals and tubers,65.6,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2015-12-15,Rice (long grain) - Retail,KG,cereals and tubers,65.6,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2016-02-15,Rice (long grain) - Retail,KG,cereals and tubers,75.4167,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2016-03-15,Rice (long grain) - Retail,KG,cereals and tubers,70.3333,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2016-04-15,Rice (long grain) - Retail,KG,cereals and tubers,71.0833,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2016-05-15,Rice (long grain) - Retail,KG,cereals and tubers,74.0833,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2016-06-15,Rice (long grain) - Retail,KG,cereals and tubers,77.4167,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2016-07-15,Rice (long grain) - Retail,KG,cereals and tubers,73.5,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2016-08-15,Rice (long grain) - Retail,KG,cereals and tubers,73.75,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2016-09-15,Rice (long grain) - Retail,KG,cereals and tubers,62.75,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2016-10-15,Rice (long grain) - Retail,KG,cereals and tubers,65.32,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2016-11-15,Rice (long grain) - Retail,KG,cereals and tubers,74.55,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2016-12-15,Rice (long grain) - Retail,KG,cereals and tubers,80.9,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2017-01-15,Rice (long grain) - Retail,KG,cereals and tubers,90.56,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2017-04-15,Rice (long grain) - Retail,KG,cereals and tubers,84.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2017-05-15,Rice (long grain) - Retail,KG,cereals and tubers,89.2,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2017-06-15,Rice (long grain) - Retail,KG,cereals and tubers,96.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2017-07-15,Rice (long grain) - Retail,KG,cereals and tubers,89.1667,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2017-08-15,Rice (long grain) - Retail,KG,cereals and tubers,88.5,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2017-09-15,Rice (long grain) - Retail,KG,cereals and tubers,92.5833,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2017-10-15,Rice (long grain) - Retail,KG,cereals and tubers,96.76,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2017-11-15,Rice (long grain) - Retail,KG,cereals and tubers,100.1,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2017-12-15,Rice (long grain) - Retail,KG,cereals and tubers,106.33,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2018-03-15,Rice (long grain) - Retail,KG,cereals and tubers,93.65,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,162,15,5,1,1917_162_15_5,
2017-04-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,284,15,15,8,1917_284_15_15,
2017-05-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,284,15,15,8,1917_284_15_15,
2017-06-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,284,15,15,8,1917_284_15_15,
2017-07-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,284,15,15,8,1917_284_15_15,
2017-08-15,Fuel (diesel) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,284,15,15,8,1917_284_15_15,
2017-09-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,284,15,15,8,1917_284_15_15,
2017-10-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,284,15,15,8,1917_284_15_15,
2017-11-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,284,15,15,8,1917_284_15_15,
2017-12-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,284,15,15,8,1917_284_15_15,
2017-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,285,15,15,8,1917_285_15_15,
2017-05-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,285,15,15,8,1917_285_15_15,
2017-06-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,285,15,15,8,1917_285_15_15,
2017-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,285,15,15,8,1917_285_15_15,
2017-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,285,15,15,8,1917_285_15_15,
2017-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,285,15,15,8,1917_285_15_15,
2017-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,285,15,15,8,1917_285_15_15,
2017-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,285,15,15,8,1917_285_15_15,
2017-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2736,Nuwara Eliya,1917,285,15,15,8,1917_285_15_15,
2004-11-15,Wheat flour - Retail,KG,cereals and tubers,48.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2004-12-15,Wheat flour - Retail,KG,cereals and tubers,75.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2006-03-15,Wheat flour - Retail,KG,cereals and tubers,30.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2006-04-15,Wheat flour - Retail,KG,cereals and tubers,33.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2006-05-15,Wheat flour - Retail,KG,cereals and tubers,16.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2006-06-15,Wheat flour - Retail,KG,cereals and tubers,36.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2006-07-15,Wheat flour - Retail,KG,cereals and tubers,35.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2006-08-15,Wheat flour - Retail,KG,cereals and tubers,35.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2006-09-15,Wheat flour - Retail,KG,cereals and tubers,35.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2006-10-15,Wheat flour - Retail,KG,cereals and tubers,40.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2006-11-15,Wheat flour - Retail,KG,cereals and tubers,48.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2007-01-15,Wheat flour - Retail,KG,cereals and tubers,39.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2007-02-15,Wheat flour - Retail,KG,cereals and tubers,40.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2007-03-15,Wheat flour - Retail,KG,cereals and tubers,40.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2007-04-15,Wheat flour - Retail,KG,cereals and tubers,42.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2007-05-15,Wheat flour - Retail,KG,cereals and tubers,48.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2007-06-15,Wheat flour - Retail,KG,cereals and tubers,47.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2007-07-15,Wheat flour - Retail,KG,cereals and tubers,55.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2007-08-15,Wheat flour - Retail,KG,cereals and tubers,55.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2007-09-15,Wheat flour - Retail,KG,cereals and tubers,57.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2007-10-15,Wheat flour - Retail,KG,cereals and tubers,65.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2007-11-15,Wheat flour - Retail,KG,cereals and tubers,70.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2008-01-15,Wheat flour - Retail,KG,cereals and tubers,80.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2008-02-15,Wheat flour - Retail,KG,cereals and tubers,81.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2008-03-15,Wheat flour - Retail,KG,cereals and tubers,79.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2008-04-15,Wheat flour - Retail,KG,cereals and tubers,77.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2008-05-15,Wheat flour - Retail,KG,cereals and tubers,77.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2008-06-15,Wheat flour - Retail,KG,cereals and tubers,78.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2008-07-15,Wheat flour - Retail,KG,cereals and tubers,79.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2008-08-15,Wheat flour - Retail,KG,cereals and tubers,79.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2009-01-15,Wheat flour - Retail,KG,cereals and tubers,69.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2009-02-15,Wheat flour - Retail,KG,cereals and tubers,68.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2009-03-15,Wheat flour - Retail,KG,cereals and tubers,68.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2009-04-15,Wheat flour - Retail,KG,cereals and tubers,70.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2009-05-15,Wheat flour - Retail,KG,cereals and tubers,68.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2009-06-15,Wheat flour - Retail,KG,cereals and tubers,70.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2009-07-15,Wheat flour - Retail,KG,cereals and tubers,70.75,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2009-08-15,Wheat flour - Retail,KG,cereals and tubers,73.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2009-09-15,Wheat flour - Retail,KG,cereals and tubers,73.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2009-10-15,Wheat flour - Retail,KG,cereals and tubers,73.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2009-11-15,Wheat flour - Retail,KG,cereals and tubers,73.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2009-12-15,Wheat flour - Retail,KG,cereals and tubers,65.25,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2010-01-15,Wheat flour - Retail,KG,cereals and tubers,65.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2010-02-15,Wheat flour - Retail,KG,cereals and tubers,62.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2010-03-15,Wheat flour - Retail,KG,cereals and tubers,60.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2010-04-15,Wheat flour - Retail,KG,cereals and tubers,60.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2010-05-15,Wheat flour - Retail,KG,cereals and tubers,63.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2010-06-15,Wheat flour - Retail,KG,cereals and tubers,63.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2010-07-15,Wheat flour - Retail,KG,cereals and tubers,70.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2010-08-15,Wheat flour - Retail,KG,cereals and tubers,70.63,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2010-09-15,Wheat flour - Retail,KG,cereals and tubers,73.38,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2010-10-15,Wheat flour - Retail,KG,cereals and tubers,78.75,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2010-11-15,Wheat flour - Retail,KG,cereals and tubers,81.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2010-12-15,Wheat flour - Retail,KG,cereals and tubers,82.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2011-01-15,Wheat flour - Retail,KG,cereals and tubers,82.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2011-02-15,Wheat flour - Retail,KG,cereals and tubers,83.33,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2011-03-15,Wheat flour - Retail,KG,cereals and tubers,83.33,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2011-04-15,Wheat flour - Retail,KG,cereals and tubers,83.33,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2011-05-15,Wheat flour - Retail,KG,cereals and tubers,84.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2011-06-15,Wheat flour - Retail,KG,cereals and tubers,84.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2011-07-15,Wheat flour - Retail,KG,cereals and tubers,84.54,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2011-08-15,Wheat flour - Retail,KG,cereals and tubers,83.83,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2011-09-15,Wheat flour - Retail,KG,cereals and tubers,83.89,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2011-10-15,Wheat flour - Retail,KG,cereals and tubers,82.44,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2011-11-15,Wheat flour - Retail,KG,cereals and tubers,83.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2011-12-15,Wheat flour - Retail,KG,cereals and tubers,84.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2012-01-15,Wheat flour - Retail,KG,cereals and tubers,84.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2012-02-15,Wheat flour - Retail,KG,cereals and tubers,84.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2012-03-15,Wheat flour - Retail,KG,cereals and tubers,84.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2012-04-15,Wheat flour - Retail,KG,cereals and tubers,84.66,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2012-05-15,Wheat flour - Retail,KG,cereals and tubers,91.67,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2012-06-15,Wheat flour - Retail,KG,cereals and tubers,94.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2012-07-15,Wheat flour - Retail,KG,cereals and tubers,94.67,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2015-01-15,Wheat flour - Retail,KG,cereals and tubers,108.75,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2015-02-15,Wheat flour - Retail,KG,cereals and tubers,101.25,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2015-03-15,Wheat flour - Retail,KG,cereals and tubers,100.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2015-04-15,Wheat flour - Retail,KG,cereals and tubers,88.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2015-05-15,Wheat flour - Retail,KG,cereals and tubers,91.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2015-06-15,Wheat flour - Retail,KG,cereals and tubers,89.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2015-07-15,Wheat flour - Retail,KG,cereals and tubers,100.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2015-08-15,Wheat flour - Retail,KG,cereals and tubers,97.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2015-09-15,Wheat flour - Retail,KG,cereals and tubers,86.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2015-10-15,Wheat flour - Retail,KG,cereals and tubers,88.6667,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2015-11-15,Wheat flour - Retail,KG,cereals and tubers,82.625,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2015-12-15,Wheat flour - Retail,KG,cereals and tubers,83.05,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2016-02-15,Wheat flour - Retail,KG,cereals and tubers,84.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2016-03-15,Wheat flour - Retail,KG,cereals and tubers,87.625,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2016-04-15,Wheat flour - Retail,KG,cereals and tubers,87.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2016-05-15,Wheat flour - Retail,KG,cereals and tubers,87.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2016-08-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2017-04-15,Wheat flour - Retail,KG,cereals and tubers,89.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2017-05-15,Wheat flour - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2017-06-15,Wheat flour - Retail,KG,cereals and tubers,87.5,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2017-07-15,Wheat flour - Retail,KG,cereals and tubers,88.0,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2017-08-15,Wheat flour - Retail,KG,cereals and tubers,87.2,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2017-09-15,Wheat flour - Retail,KG,cereals and tubers,87.67,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
2017-10-15,Wheat flour - Retail,KG,cereals and tubers,87.67,LKR,Sri Lanka,,2737,Ampara,360,58,15,5,1,360_58_15_5,
