date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2014-08-15,Maize - Wholesale,MT,cereals and tubers,9.79,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2014-09-15,Maize - Wholesale,MT,cereals and tubers,8.77,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2014-10-15,Maize - Wholesale,MT,cereals and tubers,8.28,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2014-11-15,Maize - Wholesale,MT,cereals and tubers,9.09,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2014-12-15,Maize - Wholesale,MT,cereals and tubers,9.27,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2015-01-15,Maize - Wholesale,MT,cereals and tubers,9.46,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2015-02-15,Maize - Wholesale,MT,cereals and tubers,9.38,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2015-03-15,Maize - Wholesale,MT,cereals and tubers,9.38,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2015-04-15,Maize - Wholesale,MT,cereals and tubers,9.52,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2015-05-15,Maize - Wholesale,MT,cereals and tubers,9.42,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2015-06-15,Maize - Wholesale,MT,cereals and tubers,9.96,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2015-07-15,Maize - Wholesale,MT,cereals and tubers,10.63,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2015-08-15,Maize - Wholesale,MT,cereals and tubers,10.21,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2015-09-15,Maize - Wholesale,MT,cereals and tubers,9.15,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2015-10-15,Maize - Wholesale,MT,cereals and tubers,8.6,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2015-11-15,Maize - Wholesale,MT,cereals and tubers,8.65,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2015-12-15,Maize - Wholesale,MT,cereals and tubers,8.42,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2016-01-15,Maize - Wholesale,MT,cereals and tubers,8.86,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2016-02-15,Maize - Wholesale,MT,cereals and tubers,8.63,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2016-03-15,Maize - Wholesale,MT,cereals and tubers,8.28,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2016-04-15,Maize - Wholesale,MT,cereals and tubers,8.34,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2016-05-15,Maize - Wholesale,MT,cereals and tubers,8.52,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2016-06-15,Maize - Wholesale,MT,cereals and tubers,9.42,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2016-07-15,Maize - Wholesale,MT,cereals and tubers,9.16,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2016-08-15,Maize - Wholesale,MT,cereals and tubers,8.57,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2016-09-15,Maize - Wholesale,MT,cereals and tubers,8.03,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2016-10-15,Maize - Wholesale,MT,cereals and tubers,8.03,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2016-11-15,Maize - Wholesale,MT,cereals and tubers,8.03,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2016-12-15,Maize - Wholesale,MT,cereals and tubers,8.03,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2017-01-15,Maize - Wholesale,MT,cereals and tubers,8.03,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2017-02-15,Maize - Wholesale,MT,cereals and tubers,8.03,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2017-03-15,Maize - Wholesale,MT,cereals and tubers,8.01,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2017-04-15,Maize - Wholesale,MT,cereals and tubers,7.96,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2017-05-15,Maize - Wholesale,MT,cereals and tubers,7.94,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2017-06-15,Maize - Wholesale,MT,cereals and tubers,8.17,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2017-07-15,Maize - Wholesale,MT,cereals and tubers,8.39,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2017-08-15,Maize - Wholesale,MT,cereals and tubers,8.28,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2017-09-15,Maize - Wholesale,MT,cereals and tubers,8.0,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2017-10-15,Maize - Wholesale,MT,cereals and tubers,7.94,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2017-11-15,Maize - Wholesale,MT,cereals and tubers,8.18,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2017-12-15,Maize - Wholesale,MT,cereals and tubers,9.12,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2018-01-15,Maize - Wholesale,MT,cereals and tubers,9.59,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2018-02-15,Maize - Wholesale,MT,cereals and tubers,9.71,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2018-03-15,Maize - Wholesale,MT,cereals and tubers,10.29,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2018-04-15,Maize - Wholesale,MT,cereals and tubers,10.5,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2018-05-15,Maize - Wholesale,MT,cereals and tubers,10.39,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2018-06-15,Maize - Wholesale,MT,cereals and tubers,10.4,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2018-07-15,Maize - Wholesale,MT,cereals and tubers,9.34,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2018-08-15,Maize - Wholesale,MT,cereals and tubers,8.58,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2018-09-15,Maize - Wholesale,MT,cereals and tubers,8.65,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2018-10-15,Maize - Wholesale,MT,cereals and tubers,9.62,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2018-11-15,Maize - Wholesale,MT,cereals and tubers,10.1,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2018-12-15,Maize - Wholesale,MT,cereals and tubers,10.02,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2019-01-15,Maize - Wholesale,MT,cereals and tubers,9.89,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2019-02-15,Maize - Wholesale,MT,cereals and tubers,9.49,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2019-03-15,Maize - Wholesale,MT,cereals and tubers,9.09,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2019-04-15,Maize - Wholesale,MT,cereals and tubers,8.92,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2019-05-15,Maize - Wholesale,MT,cereals and tubers,8.8,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2019-06-15,Maize - Wholesale,MT,cereals and tubers,8.98,THB,Thailand,Bangkok,2853,Bangkok,2658,51,14,18,1,2658_51_14_18,
2000-01-15,Rice - Wholesale,MT,cereals and tubers,7.591,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2000-02-15,Rice - Wholesale,MT,cereals and tubers,7.646,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2000-03-15,Rice - Wholesale,MT,cereals and tubers,7.145,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2000-04-15,Rice - Wholesale,MT,cereals and tubers,6.749,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2000-05-15,Rice - Wholesale,MT,cereals and tubers,6.446,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2000-06-15,Rice - Wholesale,MT,cereals and tubers,6.429,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2000-07-15,Rice - Wholesale,MT,cereals and tubers,6.404,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2000-08-15,Rice - Wholesale,MT,cereals and tubers,6.508,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2000-09-15,Rice - Wholesale,MT,cereals and tubers,6.467,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2000-10-15,Rice - Wholesale,MT,cereals and tubers,6.999,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2000-11-15,Rice - Wholesale,MT,cereals and tubers,6.908,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2000-12-15,Rice - Wholesale,MT,cereals and tubers,6.806,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2001-01-15,Rice - Wholesale,MT,cereals and tubers,6.83,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2001-02-15,Rice - Wholesale,MT,cereals and tubers,6.747,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2001-03-15,Rice - Wholesale,MT,cereals and tubers,6.478,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2001-04-15,Rice - Wholesale,MT,cereals and tubers,6.264,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2001-05-15,Rice - Wholesale,MT,cereals and tubers,6.337,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2001-06-15,Rice - Wholesale,MT,cereals and tubers,6.553,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2001-07-15,Rice - Wholesale,MT,cereals and tubers,6.754,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2001-08-15,Rice - Wholesale,MT,cereals and tubers,6.695,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2001-09-15,Rice - Wholesale,MT,cereals and tubers,6.841,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2001-10-15,Rice - Wholesale,MT,cereals and tubers,6.758,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2001-11-15,Rice - Wholesale,MT,cereals and tubers,6.702,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2001-12-15,Rice - Wholesale,MT,cereals and tubers,6.798,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2002-01-15,Rice - Wholesale,MT,cereals and tubers,7.332,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2002-02-15,Rice - Wholesale,MT,cereals and tubers,7.481,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2002-03-15,Rice - Wholesale,MT,cereals and tubers,7.21,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2002-04-15,Rice - Wholesale,MT,cereals and tubers,7.284,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2002-05-15,Rice - Wholesale,MT,cereals and tubers,7.495,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2002-06-15,Rice - Wholesale,MT,cereals and tubers,7.458,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2002-07-15,Rice - Wholesale,MT,cereals and tubers,7.129,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2002-08-15,Rice - Wholesale,MT,cereals and tubers,7.039,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2002-09-15,Rice - Wholesale,MT,cereals and tubers,7.023,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2002-10-15,Rice - Wholesale,MT,cereals and tubers,7.246,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2002-11-15,Rice - Wholesale,MT,cereals and tubers,7.229,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2002-12-15,Rice - Wholesale,MT,cereals and tubers,7.169,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2003-01-15,Rice - Wholesale,MT,cereals and tubers,7.464,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2003-02-15,Rice - Wholesale,MT,cereals and tubers,7.463,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2003-03-15,Rice - Wholesale,MT,cereals and tubers,7.296,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2003-04-15,Rice - Wholesale,MT,cereals and tubers,7.292,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2003-05-15,Rice - Wholesale,MT,cereals and tubers,7.298,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2003-06-15,Rice - Wholesale,MT,cereals and tubers,7.427,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2003-07-15,Rice - Wholesale,MT,cereals and tubers,7.252,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2003-08-15,Rice - Wholesale,MT,cereals and tubers,7.071,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2003-09-15,Rice - Wholesale,MT,cereals and tubers,7.05,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2003-10-15,Rice - Wholesale,MT,cereals and tubers,6.89,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2003-11-15,Rice - Wholesale,MT,cereals and tubers,6.807,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2003-12-15,Rice - Wholesale,MT,cereals and tubers,6.947,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2004-01-15,Rice - Wholesale,MT,cereals and tubers,7.338,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2004-02-15,Rice - Wholesale,MT,cereals and tubers,7.448,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2004-03-15,Rice - Wholesale,MT,cereals and tubers,8.442,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2004-04-15,Rice - Wholesale,MT,cereals and tubers,8.53,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2004-05-15,Rice - Wholesale,MT,cereals and tubers,8.492,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2004-06-15,Rice - Wholesale,MT,cereals and tubers,8.543,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2004-07-15,Rice - Wholesale,MT,cereals and tubers,8.666,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2004-08-15,Rice - Wholesale,MT,cereals and tubers,8.998,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2004-09-15,Rice - Wholesale,MT,cereals and tubers,8.751,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2004-10-15,Rice - Wholesale,MT,cereals and tubers,8.736,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2004-11-15,Rice - Wholesale,MT,cereals and tubers,9.036,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2004-12-15,Rice - Wholesale,MT,cereals and tubers,9.648,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2005-01-15,Rice - Wholesale,MT,cereals and tubers,9.843,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2005-02-15,Rice - Wholesale,MT,cereals and tubers,9.934,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2005-03-15,Rice - Wholesale,MT,cereals and tubers,9.971,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2005-04-15,Rice - Wholesale,MT,cereals and tubers,10.296,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2005-05-15,Rice - Wholesale,MT,cereals and tubers,10.222,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2005-06-15,Rice - Wholesale,MT,cereals and tubers,10.173,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2005-07-15,Rice - Wholesale,MT,cereals and tubers,10.036,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2005-08-15,Rice - Wholesale,MT,cereals and tubers,10.202,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2005-09-15,Rice - Wholesale,MT,cereals and tubers,10.221,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2005-10-15,Rice - Wholesale,MT,cereals and tubers,10.236,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2005-11-15,Rice - Wholesale,MT,cereals and tubers,9.95,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2005-12-15,Rice - Wholesale,MT,cereals and tubers,10.025,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2006-01-15,Rice - Wholesale,MT,cereals and tubers,10.11,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2006-02-15,Rice - Wholesale,MT,cereals and tubers,10.336,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2006-03-15,Rice - Wholesale,MT,cereals and tubers,10.33,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2006-04-15,Rice - Wholesale,MT,cereals and tubers,10.063,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2006-05-15,Rice - Wholesale,MT,cereals and tubers,9.925,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2006-06-15,Rice - Wholesale,MT,cereals and tubers,9.925,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2006-07-15,Rice - Wholesale,MT,cereals and tubers,9.925,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2006-08-15,Rice - Wholesale,MT,cereals and tubers,9.825,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2006-09-15,Rice - Wholesale,MT,cereals and tubers,9.804,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2006-10-15,Rice - Wholesale,MT,cereals and tubers,9.692,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2006-11-15,Rice - Wholesale,MT,cereals and tubers,9.602,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2006-12-15,Rice - Wholesale,MT,cereals and tubers,9.707,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2007-01-15,Rice - Wholesale,MT,cereals and tubers,9.975,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2007-02-15,Rice - Wholesale,MT,cereals and tubers,9.975,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2007-03-15,Rice - Wholesale,MT,cereals and tubers,9.789,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2007-04-15,Rice - Wholesale,MT,cereals and tubers,9.789,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2007-05-15,Rice - Wholesale,MT,cereals and tubers,9.789,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2007-06-15,Rice - Wholesale,MT,cereals and tubers,9.818,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2007-07-15,Rice - Wholesale,MT,cereals and tubers,9.79,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2007-08-15,Rice - Wholesale,MT,cereals and tubers,9.809,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2007-09-15,Rice - Wholesale,MT,cereals and tubers,9.809,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2007-10-15,Rice - Wholesale,MT,cereals and tubers,9.98,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2007-11-15,Rice - Wholesale,MT,cereals and tubers,10.575,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2007-12-15,Rice - Wholesale,MT,cereals and tubers,11.019,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2008-01-15,Rice - Wholesale,MT,cereals and tubers,11.464,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2008-02-15,Rice - Wholesale,MT,cereals and tubers,13.496,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2008-03-15,Rice - Wholesale,MT,cereals and tubers,16.808,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2008-04-15,Rice - Wholesale,MT,cereals and tubers,25.097,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2008-05-15,Rice - Wholesale,MT,cereals and tubers,23.962,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2008-06-15,Rice - Wholesale,MT,cereals and tubers,20.62,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2008-07-15,Rice - Wholesale,MT,cereals and tubers,20.274,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2008-08-15,Rice - Wholesale,MT,cereals and tubers,18.4,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2008-09-15,Rice - Wholesale,MT,cereals and tubers,18.964,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2008-10-15,Rice - Wholesale,MT,cereals and tubers,15.886,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2008-11-15,Rice - Wholesale,MT,cereals and tubers,14.605,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2008-12-15,Rice - Wholesale,MT,cereals and tubers,14.08,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2009-01-15,Rice - Wholesale,MT,cereals and tubers,15.327,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2009-02-15,Rice - Wholesale,MT,cereals and tubers,15.666,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2009-03-15,Rice - Wholesale,MT,cereals and tubers,15.359,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2009-04-15,Rice - Wholesale,MT,cereals and tubers,14.33,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2009-05-15,Rice - Wholesale,MT,cereals and tubers,14.172,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2009-06-15,Rice - Wholesale,MT,cereals and tubers,14.705,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2009-07-15,Rice - Wholesale,MT,cereals and tubers,14.86,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2009-08-15,Rice - Wholesale,MT,cereals and tubers,13.77,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2009-09-15,Rice - Wholesale,MT,cereals and tubers,13.568,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2009-10-15,Rice - Wholesale,MT,cereals and tubers,12.802,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2009-11-15,Rice - Wholesale,MT,cereals and tubers,14.107,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2009-12-15,Rice - Wholesale,MT,cereals and tubers,15.721,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2010-01-15,Rice - Wholesale,MT,cereals and tubers,15.545,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2010-02-15,Rice - Wholesale,MT,cereals and tubers,14.6342,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
2010-03-15,Rice - Wholesale,MT,cereals and tubers,13.25,THB,Thailand,Bangkok,2853,Bangkok,2658,52,14,18,1,2658_52_14_18,
