reefer_mmsi,fishing_mmsi,latitude,longitude,event_start_time,event_end_time,reefer_flag_iso3,fishing_flag_iso3
529837000,412329685,-45.41850728521869,-60.339698308591885,2016-05-29 21:40:00,2016-05-30 07:20:00,KIR,CHN
529837000,412420687,-14.855676124634773,-80.21749483824895,2015-11-04 13:30:00,2015-11-05 00:10:00,KIR,CHN
529837000,412329694,-46.19930682711072,-60.247688971607204,2016-06-25 10:50:00,2016-06-25 16:30:00,KIR,CHN
529837000,412329694,-46.3961545105352,-60.379491665397076,2016-06-16 11:50:00,2016-06-16 17:10:00,KIR,CHN
529837000,412420214,-15.90912895763078,-81.02067964602014,2015-11-12 11:20:00,2015-11-12 20:30:00,KIR,CHN
529837000,412329687,-46.36687595009416,-60.35028716268543,2016-06-13 23:50:00,2016-06-14 07:20:00,KIR,CHN
529837000,412329691,-46.52947990008629,-60.583730154510775,2016-05-31 21:00:00,2016-06-01 13:50:00,KIR,CHN
529837000,412329692,-46.45535840403092,-60.52620854577659,2016-06-23 14:40:00,2016-06-23 23:20:00,KIR,CHN
529837000,412329693,-45.41520734564734,-60.33964018951995,2016-05-28 09:00:00,2016-05-29 03:10:00,KIR,CHN
529837000,412329687,-46.363296704176115,-60.227470473337384,2016-06-14 08:30:00,2016-06-14 12:20:00,KIR,CHN
529837000,412329693,-45.41509411019913,-60.3400695522484,2016-05-28 09:00:00,2016-05-28 16:00:00,KIR,CHN
529837000,412329692,-45.41139205446078,-60.339813650558206,2016-05-26 04:00:00,2016-05-26 09:10:00,KIR,CHN
529837000,412329689,-46.00609273434708,-60.05504446460953,2016-06-04 21:50:00,2016-06-05 07:00:00,KIR,CHN
529837000,412420562,-16.277239453436973,-81.10133800208148,2015-10-20 17:00:00,2015-10-20 20:10:00,KIR,CHN
529837000,412329686,-45.3474658513159,-60.20229394784101,2016-05-25 13:30:00,2016-05-25 17:00:00,KIR,CHN
529837000,412329693,-46.253634960511455,-60.4614111161644,2016-07-07 12:00:00,2016-07-07 22:10:00,KIR,CHN
529837000,412329691,-46.13123283721822,-59.88815155709507,2016-06-17 12:30:00,2016-06-17 22:30:00,KIR,CHN
529837000,412329687,-45.41147355907773,-60.33896528393747,2016-05-27 08:20:00,2016-05-27 16:50:00,KIR,CHN
529837000,412329692,-45.70840603135969,-60.17662949918976,2016-06-12 01:30:00,2016-06-12 16:00:00,KIR,CHN
529837000,412329691,-46.26048156445957,-60.47990419953785,2016-06-26 10:20:00,2016-06-26 17:10:00,KIR,CHN
529837000,412329693,-45.416163676027224,-60.33923689711435,2016-05-28 22:00:00,2016-05-29 03:10:00,KIR,CHN
529837000,412329692,-45.4113767496388,-60.33925750137533,2016-05-26 10:30:00,2016-05-26 17:10:00,KIR,CHN
529837000,412329686,-46.47858381700337,-60.41236154104041,2016-06-21 12:10:00,2016-06-21 20:00:00,KIR,CHN
529837000,412329686,-46.49274089015998,-60.5457010695436,2016-07-03 13:10:00,2016-07-03 16:20:00,KIR,CHN
529837000,412329692,-45.74335953246271,-60.202366276355605,2016-06-12 01:30:00,2016-06-12 10:20:00,KIR,CHN
529837000,412329692,-45.411570507544795,-60.33843539805477,2016-05-26 22:20:00,2016-05-27 04:20:00,KIR,CHN
529837000,412329694,-46.39672561363881,-60.360322737197805,2016-06-16 14:40:00,2016-06-16 20:00:00,KIR,CHN
529837000,412329689,-46.267520583131095,-60.42552128157065,2016-06-19 13:30:00,2016-06-19 21:50:00,KIR,CHN
529837000,412329694,-45.41560209714623,-60.34079500557698,2016-05-30 20:40:00,2016-05-31 08:40:00,KIR,CHN
529837000,412329694,-46.47994424865649,-60.64903042862985,2016-07-08 12:10:00,2016-07-08 21:10:00,KIR,CHN
529837000,412329693,-46.3668075431868,-60.408417273900206,2016-06-14 22:30:00,2016-06-15 12:50:00,KIR,CHN
529837000,412329685,-45.41744492289409,-60.34002130788009,2016-05-29 11:00:00,2016-05-30 07:20:00,KIR,CHN
412699340,412440256,9.518409650936634,-99.10890461368487,2015-03-17 15:20:00,2015-03-18 07:40:00,CHN,CHN
412699340,412440258,9.473938718305929,-99.11133327374495,2014-07-15 12:10:00,2014-07-15 19:20:00,CHN,CHN
529346000,412440384,39.286865805718335,146.94867320584478,2014-11-22 02:00:00,2014-11-22 05:20:00,KIR,CHN
356514000,412371203,-45.34187211145862,-60.20535931745912,2015-03-04 13:50:00,2015-03-05 14:20:00,PAN,CHN
356514000,412331054,-46.564295871810614,-60.555023851392434,2015-04-08 13:50:00,2015-04-09 01:00:00,PAN,CHN
356514000,412331034,-13.29911500132681,-82.35645490078224,2014-08-14 07:50:00,2014-08-14 16:50:00,PAN,CHN
356514000,412329633,-18.709481931109252,-79.05582309242449,2016-12-04 11:40:00,2016-12-04 21:30:00,PAN,CHN
356514000,412331054,-46.5479812574889,-60.5370414197544,2015-04-08 13:50:00,2015-04-08 17:10:00,PAN,CHN
356514000,412331035,-12.84180394506681,-81.7133457542581,2014-08-05 22:00:00,2014-08-06 05:30:00,PAN,CHN
356514000,412329633,-18.695660805127496,-79.06261497794497,2016-12-04 17:20:00,2016-12-04 21:30:00,PAN,CHN
356514000,412331036,-42.093395065142936,-57.40145565254093,2015-05-22 02:10:00,2015-05-22 15:40:00,PAN,CHN
356514000,412331088,-47.2608401772065,-60.54544987840302,2015-04-10 13:20:00,2015-04-10 23:10:00,PAN,CHN
356514000,412371204,-47.25063100369127,-60.45767116786524,2015-04-17 14:00:00,2015-04-18 02:50:00,PAN,CHN
356514000,412329632,-19.83296872817794,-79.33325831312389,2016-12-15 11:30:00,2016-12-15 19:30:00,PAN,CHN
356514000,412354154,-17.833305378073554,-79.04502655518604,2016-12-23 12:20:00,2016-12-23 21:30:00,PAN,CHN
356514000,412354153,-17.445599393670143,-79.17499645792665,2016-12-24 11:10:00,2016-12-24 21:40:00,PAN,CHN
356514000,412420688,-19.802380392328313,-79.11963373638733,2016-12-19 11:30:00,2016-12-19 20:40:00,PAN,CHN
356514000,412329632,-19.821345606253686,-79.32770088594012,2016-12-15 11:30:00,2016-12-15 23:10:00,PAN,CHN
356514000,412420457,-16.50894726070834,-83.00084797020094,2016-06-05 15:00:00,2016-06-05 20:00:00,PAN,CHN
356514000,412371205,-47.23009539253655,-60.54435695649931,2015-04-18 13:00:00,2015-04-19 01:50:00,PAN,CHN
356514000,412326879,-45.804636329324126,-60.39619594116638,2015-03-30 00:20:00,2015-03-30 03:50:00,PAN,CHN
356514000,412371203,-45.34139627631047,-60.2044028746864,2015-03-05 01:00:00,2015-03-05 05:20:00,PAN,CHN
312887000,412440384,43.883843346385156,156.12119101594976,2014-09-21 21:30:00,2014-09-22 03:10:00,BLZ,CHN
312887000,412300376,45.113089630509776,156.43367780353475,2014-09-08 00:00:00,2014-09-08 03:10:00,BLZ,CHN
312887000,412300376,45.148050406591935,156.33984232444163,2014-09-08 06:10:00,2014-09-08 09:40:00,BLZ,CHN
312887000,412329632,-45.24460838023385,-60.335670793978075,2014-05-20 19:20:00,2014-05-21 00:10:00,BLZ,CHN
356567000,412371196,-45.52265788730483,-60.51591514126031,2015-03-13 08:40:00,2015-03-13 13:00:00,PAN,CHN
636091097,412420316,-13.040883682976695,-82.88351970374708,2014-07-21 05:10:00,2014-07-21 08:50:00,LBR,CHN
412203740,412699690,43.68229652940985,157.36083929246666,2016-09-11 01:10:00,2016-09-11 06:30:00,CHN,CHN
412203740,413200450,42.73128120463231,153.63903894512836,2014-09-23 03:20:00,2014-09-24 00:40:00,CHN,CHN
636012261,412300376,39.244863773831334,147.4336306785504,2014-11-16 22:30:00,2014-11-17 04:40:00,LBR,CHN
636012261,413236000,24.56150978833443,-19.812704919221915,2012-12-06 23:20:00,2012-12-07 06:10:00,LBR,CHN
273812710,412300377,42.11907122419275,151.7178108976831,2015-09-28 23:00:00,2015-09-29 08:00:00,RUS,CHN
273211110,412217999,-62.48344708387556,-59.71239061028232,2016-04-23 14:20:00,2016-04-24 16:00:00,RUS,CHN
273211110,413236000,62.25347267086313,177.25586622992287,2016-09-18 11:00:00,2016-09-18 14:50:00,RUS,CHN
273211110,412371196,-47.31384410190094,-60.47259104278827,2015-04-18 03:20:00,2015-04-18 13:50:00,RUS,CHN
273211110,413236000,62.25350161500475,177.2226507801489,2016-09-17 16:50:00,2016-09-18 11:00:00,RUS,CHN
356065000,412420812,-26.146457799590713,-160.75957582764096,2014-08-15 21:10:00,2014-08-16 04:40:00,PAN,CHN
356065000,412420819,-20.376053400635428,-125.68708296597087,2014-07-31 06:30:00,2014-07-31 10:10:00,PAN,CHN
515777000,412420947,-46.625111553662144,-60.50091579847069,2015-03-28 15:50:00,2015-03-29 03:10:00,KHM,CHN
515777000,412422694,-17.380770405885684,-79.78542269666427,2014-11-21 00:40:00,2014-11-21 09:50:00,KHM,CHN
515777000,412420577,-15.626798311945107,-80.64637239153448,2015-11-16 11:10:00,2015-11-16 19:00:00,KHM,CHN
353185000,412420852,-18.48598358222966,-117.57822218293764,2016-12-28 13:30:00,2016-12-28 22:10:00,PAN,CHN
356609000,413235000,-41.441937823319876,-79.890457453745,2016-05-18 14:40:00,2016-05-19 07:50:00,PAN,CHN
356609000,412217999,-62.63732518809739,-60.69215838284734,2015-05-15 03:20:00,2015-05-15 15:50:00,PAN,CHN
356609000,412331051,-62.48687200589986,-59.70979824024225,2015-05-25 03:30:00,2015-05-25 15:40:00,PAN,CHN
306497000,412329692,-42.39857590109145,-57.18914142045996,2014-06-30 02:10:00,2014-06-30 05:20:00,BES,CHN
352769000,412326883,0.31824127731890733,-117.81471315592896,2012-07-08 16:30:00,2012-07-09 06:30:00,PAN,CHN
352769000,412326883,0.505063385083171,-117.76696558197564,2012-07-09 01:30:00,2012-07-09 06:30:00,PAN,CHN
413692650,412440236,5.317662065548055,-142.86663339401917,2014-01-16 08:20:00,2014-01-16 12:10:00,CHN,CHN
413692650,412440233,5.185372294524168,-146.01909768034818,2014-01-11 09:20:00,2014-01-12 09:20:00,CHN,CHN
413692650,412440234,4.443558612071632,-142.17666381490812,2014-01-18 08:10:00,2014-01-19 08:20:00,CHN,CHN
413692650,412440237,5.4541438902647785,-145.96179263643577,2014-01-13 09:50:00,2014-01-14 07:40:00,CHN,CHN
351478000,412200083,-46.08346872976857,-59.69339765631128,2013-03-23 19:20:00,2013-03-24 03:20:00,PAN,CHN
351478000,412200083,-43.37715402755052,-58.06113824220484,2013-03-09 01:00:00,2013-03-09 08:10:00,PAN,CHN
351478000,412326883,-47.15381907307774,-60.677220955318916,2012-03-10 02:40:00,2012-03-10 05:50:00,PAN,CHN
351478000,412217999,-61.667299084735674,-57.63050486301643,2016-01-23 15:50:00,2016-01-24 01:30:00,PAN,CHN
351478000,412200083,-43.51903074513283,-57.77770375948716,2013-03-10 01:40:00,2013-03-10 05:40:00,PAN,CHN
351478000,412200083,-43.46557572286041,-57.93907460413263,2013-03-09 10:50:00,2013-03-10 05:40:00,PAN,CHN
351478000,412200083,-46.09165946357371,-59.69705293085418,2013-03-22 21:50:00,2013-03-24 03:20:00,PAN,CHN
351478000,412200083,-43.3971143872134,-58.056606186266485,2013-03-09 01:00:00,2013-03-09 15:40:00,PAN,CHN
351478000,412217999,-61.67469649844945,-57.58562193553989,2016-01-23 17:30:00,2016-01-24 01:30:00,PAN,CHN
440214000,412420502,-16.815504627857024,-79.72238775757492,2014-12-08 17:20:00,2014-12-08 20:40:00,KOR,CHN
374198000,412420062,-17.53142315005425,-79.06474454385807,2016-11-09 14:10:00,2016-11-09 19:00:00,PAN,CHN
636017396,412694640,-9.956367146873697,-134.32691845910438,2016-08-06 16:40:00,2016-08-07 01:30:00,LBR,CHN
636017396,412371197,2.6593332667173026,177.24153197226968,2016-08-28 01:30:00,2016-08-28 04:40:00,LBR,CHN
636017396,412371198,2.6843046810660756,177.13894453340853,2016-08-28 04:50:00,2016-08-28 11:00:00,LBR,CHN
636017396,412371197,2.659436288814108,177.24508377083333,2016-08-27 22:50:00,2016-08-28 04:40:00,LBR,CHN
576395000,412420848,-18.02581741995541,-118.07959396728639,2014-01-25 18:50:00,2014-01-25 23:10:00,VUT,CHN
311042300,412420825,-17.745488357845755,-79.6567499293241,2015-02-02 05:00:00,2015-02-02 08:20:00,BHS,CHN
311042300,412420104,-16.468193727862236,-81.00554802179295,2015-02-01 00:10:00,2015-02-01 07:00:00,BHS,CHN
311042300,412678220,-15.691342902856988,-81.06758397935143,2015-01-27 01:00:00,2015-01-28 01:40:00,BHS,CHN
636011004,412331053,-46.821315753937235,-60.13856024934868,2015-05-06 14:50:00,2015-05-07 03:50:00,LBR,CHN
636011004,412326879,-17.533583094384966,-78.42001703000658,2013-11-09 03:50:00,2013-11-09 08:50:00,LBR,CHN
636011004,412326879,-17.546110260433863,-78.41391353943813,2013-11-09 03:50:00,2013-11-09 07:00:00,LBR,CHN
273210110,413219000,62.19592917978368,177.121952244667,2015-08-13 11:30:00,2015-08-13 17:00:00,RUS,CHN
273210110,413200450,39.2861770461449,147.49603947367672,2016-11-13 22:00:00,2016-11-14 03:20:00,RUS,CHN
273210110,412200083,40.16857394392398,149.03206217709294,2016-11-01 09:20:00,2016-11-02 19:40:00,RUS,CHN
273210110,413200450,62.20581622085917,177.11273597017032,2015-08-11 12:50:00,2015-08-12 11:40:00,RUS,CHN
273210110,413200450,62.200321421252866,177.08194219391387,2015-08-11 09:30:00,2015-08-11 20:40:00,RUS,CHN
730151013,730051000,-1.8451147518597015,-85.19087239929756,2015-04-09 21:00:00,2015-04-10 04:10:00,COL,COL
616885000,616807000,11.214908973642505,-17.147316446719167,2016-01-30 08:20:00,2016-01-30 16:00:00,COM,COM
616735000,616563000,11.160548781146918,-17.15201690499088,2016-11-05 11:10:00,2016-11-05 15:00:00,COM,COM
616735000,616807000,10.95066084898205,-16.868906506873433,2014-10-30 13:50:00,2014-10-30 17:40:00,COM,COM
616735000,616807000,10.63755976282754,-16.463398746914645,2014-12-21 07:10:00,2014-12-21 10:20:00,COM,COM
616735000,616807000,11.490514011113923,-17.306897961724346,2014-11-11 14:00:00,2014-11-11 22:10:00,COM,COM
616735000,616807000,10.984013418058527,-16.83561558766308,2015-02-07 13:30:00,2015-02-07 17:00:00,COM,COM
616735000,616999035,11.521278222007162,-17.15755565105215,2016-01-13 17:40:00,2016-01-13 20:50:00,COM,COM
616735000,616807000,10.66014041879977,-16.474951009243924,2014-12-21 07:10:00,2014-12-21 13:50:00,COM,COM
616735000,616807000,10.912364806350743,-16.964277296139468,2014-10-22 12:50:00,2014-10-22 19:10:00,COM,COM
616735000,616807000,10.886861123991276,-16.96407820037658,2015-10-08 12:00:00,2015-10-08 17:00:00,COM,COM
616735000,616807000,11.254772497201822,-17.106594732448983,2015-03-08 10:30:00,2015-03-08 15:10:00,COM,COM
616852000,616807000,11.22485393459068,-16.988645613379543,2016-05-23 08:10:00,2016-05-23 12:00:00,COM,COM
616852000,616563000,11.248543213805672,-17.112806993152347,2016-11-14 07:40:00,2016-11-14 13:00:00,COM,COM
616852000,616563000,11.223065831148606,-17.102943177161205,2016-09-23 07:10:00,2016-09-23 13:10:00,COM,COM
616852000,616563000,11.083722941300493,-17.142222660052802,2016-11-01 12:30:00,2016-11-01 15:40:00,COM,COM
616852000,616563000,11.266941424034789,-17.718890726035653,2016-09-13 07:40:00,2016-09-13 11:00:00,COM,COM
616852000,616807000,11.038465378850605,-16.891944132492576,2016-02-22 07:00:00,2016-02-22 12:40:00,COM,COM
616852000,616708000,11.526827339560434,-17.026048055894975,2016-12-23 16:40:00,2016-12-23 21:40:00,COM,COM
616852000,616999035,10.393180555847,-16.454856635405612,2013-03-17 07:20:00,2013-03-17 12:20:00,COM,COM
616852000,616999035,10.654268837961233,-16.61726305659927,2016-02-21 13:20:00,2016-02-21 18:20:00,COM,COM
616852000,616563000,10.972782960606123,-16.977391262005277,2016-10-09 09:10:00,2016-10-09 12:40:00,COM,COM
616852000,616708000,10.716196655723186,-16.602587429044693,2016-11-21 08:10:00,2016-11-21 17:50:00,COM,COM
616852000,616563000,11.265508702631381,-17.718126113240555,2016-09-13 07:40:00,2016-09-13 11:10:00,COM,COM
616852000,616563000,11.190687711673249,-17.637796960011045,2016-10-02 07:00:00,2016-10-02 10:10:00,COM,COM
616401000,616563000,11.494967348740945,-17.232318392186063,2016-12-02 11:10:00,2016-12-02 16:50:00,COM,COM
616401000,616807000,11.125383887788718,-16.943007483574448,2012-11-15 08:10:00,2012-11-15 20:20:00,COM,COM
616401000,616999035,11.26457411867608,-17.06517450883551,2012-11-13 09:50:00,2012-11-13 16:10:00,COM,COM
616401000,616807000,11.035904262286806,-17.08455140624654,2012-11-21 13:40:00,2012-11-21 18:50:00,COM,COM
616401000,616999035,11.32859200477921,-17.18585376290474,2012-10-07 07:10:00,2012-10-07 12:50:00,COM,COM
616401000,616563000,11.062639934934163,-16.92007550930379,2016-08-31 07:10:00,2016-08-31 13:50:00,COM,COM
616401000,616807000,11.180040308305136,-16.983037788953908,2016-06-17 06:20:00,2016-06-17 12:20:00,COM,COM
616401000,616708000,11.470613855140549,-17.182933890457086,2016-10-18 08:10:00,2016-10-18 15:30:00,COM,COM
616401000,616999035,11.205173220767488,-17.056618142964044,2012-11-22 07:20:00,2012-11-22 11:50:00,COM,COM
616401000,616999035,10.351153943785624,-16.42136465859568,2013-04-02 06:30:00,2013-04-02 15:10:00,COM,COM
616401000,616999035,10.330131626828225,-16.408362641906983,2013-04-02 09:20:00,2013-04-02 15:10:00,COM,COM
245317000,218066000,-28.692947082358558,-76.6615949826937,2014-08-01 04:40:00,2014-08-01 15:40:00,NLD,DEU
636091098,218066000,-28.972487924145305,-77.18668539010513,2014-09-05 15:30:00,2014-09-07 15:20:00,LBR,DEU
341844000,225436000,75.80362119401967,40.38127296117803,2015-03-29 17:40:00,2015-03-29 23:50:00,KNA,ESP
341844000,225436000,75.50610239313177,39.753862036575306,2015-06-03 06:10:00,2015-06-03 10:00:00,KNA,ESP
341844000,225436000,76.53461681583194,42.26110167146766,2015-03-05 16:40:00,2015-03-05 20:00:00,KNA,ESP
341844000,225436000,75.80921865681512,40.38859213912476,2015-03-29 18:50:00,2015-03-29 22:00:00,KNA,ESP
636014471,225344000,-46.327981046135776,-60.60018190260002,2016-03-15 18:20:00,2016-03-15 23:30:00,LBR,ESP
636092595,224526000,-47.05590074939511,-60.53082686633291,2016-05-27 04:10:00,2016-05-27 07:20:00,LBR,ESP
577106000,520238000,-7.933945217464332,-119.11201468238721,2015-12-15 18:50:00,2015-12-15 22:50:00,VUT,FJI
357788000,520238000,-9.915928168629089,-121.65614939959242,2016-12-31 03:10:00,2016-12-31 18:00:00,PAN,FJI
357788000,520238000,-9.917220629393197,-121.66851174098187,2016-12-31 08:30:00,2016-12-31 14:30:00,PAN,FJI
352241000,520238000,-7.701192554057938,-124.56707837548805,2016-10-19 13:30:00,2016-10-19 19:00:00,PAN,FJI
636092595,740335000,-52.611255272514796,-58.57377246861242,2016-04-24 22:10:00,2016-04-25 01:30:00,LBR,FLK
312174000,233815000,0.053803332100000004,90.88682556150002,2013-03-20 00:50:00,2013-03-20 06:20:00,BLZ,GBR
422733000,422524000,25.680356250543056,57.07626476340756,2014-01-28 20:40:00,2014-01-29 00:10:00,IRN,IRN
576277000,431704490,-10.121490979242493,-112.97142299780643,2013-09-01 13:50:00,2013-09-01 17:50:00,VUT,JPN
576277000,431500040,-2.4036825188764923,-127.56595940513195,2013-08-22 16:20:00,2013-08-22 20:10:00,VUT,JPN
576277000,431704230,-14.965081150128167,-93.09935735561042,2012-07-29 13:50:00,2012-07-29 17:20:00,VUT,JPN
576277000,431395000,-12.606503410495932,-106.56173763063366,2014-02-01 16:10:00,2014-02-01 19:50:00,VUT,JPN
576277000,431395000,-11.61676110397897,-101.60451200448747,2012-07-24 13:10:00,2012-07-24 19:10:00,VUT,JPN
577077000,432365000,4.689397847083313,-176.99618310703062,2013-03-26 04:10:00,2013-03-26 09:40:00,VUT,JPN
577077000,432365000,4.694741892166782,-176.83371633258122,2013-03-25 19:00:00,2013-03-26 09:40:00,VUT,JPN
577077000,431602130,-9.358617387514839,-176.06573978894286,2013-09-03 22:40:00,2013-09-04 07:20:00,VUT,JPN
577077000,431602130,2.9807912291877505,-142.9889323577694,2013-04-23 19:50:00,2013-04-24 03:40:00,VUT,JPN
636017161,431700980,-31.499364273169476,108.80553804075808,2016-07-13 00:50:00,2016-07-13 04:00:00,LBR,JPN
636017161,431714000,-26.204931735533545,39.01295213339289,2016-03-14 03:10:00,2016-03-14 19:10:00,LBR,JPN
636017161,431116000,-29.919976221445623,102.89332158505084,2016-07-10 00:30:00,2016-07-10 11:20:00,LBR,JPN
636017161,431714000,-26.198692675124494,39.01885197939495,2016-03-14 03:10:00,2016-03-14 07:10:00,LBR,JPN
636017161,432463000,-27.937514699485696,37.0689005001673,2015-11-04 09:30:00,2015-11-04 15:40:00,LBR,JPN
636017161,432475000,-29.97655792663403,104.01113598617947,2016-07-11 00:10:00,2016-07-11 04:50:00,LBR,JPN
636017161,431200740,-26.458935867698095,38.484552831385066,2016-03-16 03:20:00,2016-03-16 08:00:00,LBR,JPN
636017161,431047000,-29.889934690979604,104.0495669542473,2016-07-11 05:00:00,2016-07-11 11:00:00,LBR,JPN
636017161,432987000,-15.612650297228594,103.88153400163502,2015-10-19 05:00:00,2015-10-19 09:20:00,LBR,JPN
636017161,432878000,-29.8967598470554,98.60203391973695,2016-07-18 00:40:00,2016-07-18 13:00:00,LBR,JPN
636017161,431200650,-29.909587982377893,98.65959051374601,2016-07-19 00:30:00,2016-07-19 09:20:00,LBR,JPN
636017161,431603120,-13.899370875869817,62.906208671640385,2015-10-29 05:00:00,2015-10-29 08:10:00,LBR,JPN
636017161,432568000,-30.36468841847801,107.27037043919526,2016-07-12 04:20:00,2016-07-12 09:30:00,LBR,JPN
636017162,432447000,-20.93227570300085,5.002743828208583,2016-01-26 08:00:00,2016-01-26 11:50:00,LBR,JPN
636017162,431725000,-27.112434499365158,38.708277982466704,2016-12-23 08:10:00,2016-12-23 14:10:00,LBR,JPN
636017162,431602710,-26.53334742853894,39.01056829542527,2016-12-24 04:20:00,2016-12-24 08:40:00,LBR,JPN
636017162,432353000,-9.07049950346439,102.31596504340114,2016-10-08 03:20:00,2016-10-08 07:40:00,LBR,JPN
636017162,432444000,-10.950849277951047,8.473440062552708,2015-12-17 08:30:00,2015-12-17 14:40:00,LBR,JPN
636017162,431316000,11.847879261154112,-28.030673242650003,2016-01-15 12:20:00,2016-01-15 17:00:00,LBR,JPN
636017162,431444000,-27.318617359186863,39.05371614260107,2016-02-05 03:10:00,2016-02-05 07:00:00,LBR,JPN
636017162,431444000,-26.67050559869687,39.04672599708083,2016-12-24 08:50:00,2016-12-24 15:00:00,LBR,JPN
636017162,431927000,10.972251252820518,-26.098654995805365,2016-01-06 08:00:00,2016-01-06 11:40:00,LBR,JPN
431263000,432405000,-30.005188558511833,109.07484142569245,2016-05-29 23:20:00,2016-05-30 04:40:00,JPN,JPN
431263000,431838000,-30.087399394969196,109.07121986793135,2016-05-29 07:10:00,2016-05-29 13:50:00,JPN,JPN
431263000,432955000,-30.140436911021624,109.00001299054342,2016-05-28 23:40:00,2016-05-29 05:10:00,JPN,JPN
576276000,431704490,2.043769882230657,-14.139748026856884,2014-07-01 08:00:00,2014-07-01 12:00:00,VUT,JPN
577161000,431500430,-9.51440748252304,-125.56793928497308,2016-09-18 14:30:00,2016-09-18 18:30:00,VUT,JPN
577161000,431500430,-9.505464928943871,-125.59898383574861,2016-09-18 14:30:00,2016-09-18 21:50:00,VUT,JPN
577161000,431500530,-10.912099035802015,-134.9248497877279,2015-10-31 16:10:00,2015-10-31 20:20:00,VUT,JPN
576414000,432454000,-8.176191705020166,-120.36491027495853,2012-02-06 18:40:00,2012-02-07 06:50:00,VUT,JPN
576414000,431500530,5.421615884897301,-177.02750038068504,2016-03-05 23:30:00,2016-03-06 04:20:00,VUT,JPN
352894000,431251000,0.9584093905503812,159.11622794909619,2015-12-26 21:50:00,2015-12-27 02:10:00,PAN,JPN
352894000,432924000,-12.985722641296299,-126.97420388316203,2016-02-05 14:20:00,2016-02-05 18:30:00,PAN,JPN
352894000,431500530,3.01311743594389,-168.43725475677925,2016-01-04 17:40:00,2016-01-04 22:00:00,PAN,JPN
431678000,431889000,-22.75442604050948,3.0728591882308187,2016-09-15 06:50:00,2016-09-15 11:40:00,JPN,JPN
431678000,432319000,-22.912090629167686,2.927949666637847,2015-08-27 09:30:00,2015-08-27 13:50:00,JPN,JPN
431678000,432319000,-22.90326974936096,2.918048055576284,2015-08-27 09:30:00,2015-08-27 17:00:00,JPN,JPN
431678000,431602690,-25.737391695483677,38.73503362102543,2015-02-16 08:10:00,2015-02-16 11:30:00,JPN,JPN
431678000,431753000,-10.123204687077436,9.761055254245132,2014-10-22 11:10:00,2014-10-22 16:30:00,JPN,JPN
431678000,432367000,6.942119146906619,-24.76325183598593,2016-04-16 07:40:00,2016-04-16 13:20:00,JPN,JPN
431678000,431927000,7.98146879180639,-23.481539382953816,2016-04-17 07:40:00,2016-04-17 12:30:00,JPN,JPN
431678000,432503000,-17.519119111687267,4.996613806211236,2014-09-10 05:40:00,2014-09-10 09:10:00,JPN,JPN
431678000,432228000,-27.664704099657264,36.80166557278122,2015-10-26 07:10:00,2015-10-26 12:10:00,JPN,JPN
431678000,431702580,-11.820459468901939,4.873235552078709,2016-09-18 08:00:00,2016-09-18 19:40:00,JPN,JPN
431678000,431791000,-16.968093169994596,7.507618856040472,2016-11-01 08:40:00,2016-11-01 15:20:00,JPN,JPN
431678000,431927000,7.982635323423132,-23.4807707781539,2016-04-17 07:40:00,2016-04-17 11:20:00,JPN,JPN
431678000,431038000,4.159750818707714,-19.190667253902554,2016-10-01 13:00:00,2016-10-01 17:10:00,JPN,JPN
431678000,432319000,-19.694786261071876,2.361952118224983,2012-08-29 07:50:00,2012-08-29 11:20:00,JPN,JPN
431678000,431750000,-16.850832567159436,5.2093928374457725,2016-11-03 12:10:00,2016-11-03 16:10:00,JPN,JPN
431678000,432444000,-9.839754508204205,7.239851810543453,2013-03-28 10:20:00,2013-03-28 13:50:00,JPN,JPN
431678000,431602690,-27.972555659083618,37.9521223991037,2014-11-01 05:50:00,2014-11-01 09:10:00,JPN,JPN
431678000,431038000,8.929409921448798,-25.014323705828023,2016-03-29 07:40:00,2016-03-29 13:40:00,JPN,JPN
431678000,432367000,6.925679215076494,-24.76418946637378,2016-04-16 10:10:00,2016-04-16 13:20:00,JPN,JPN
431678000,431600010,-27.691175080704213,36.700380416188395,2015-10-26 13:40:00,2015-10-26 18:10:00,JPN,JPN
431678000,431864000,-24.259762607699273,4.735338679196348,2016-09-14 08:50:00,2016-09-14 12:50:00,JPN,JPN
431678000,431864000,-19.100310112196563,6.964072090878754,2016-11-02 07:30:00,2016-11-02 12:20:00,JPN,JPN
431678000,431704490,7.299746694703222,-26.51025652146428,2015-03-29 07:40:00,2015-03-29 11:50:00,JPN,JPN
431678000,431620000,24.89271099571128,-21.08916917530972,2016-10-05 12:10:00,2016-10-05 18:20:00,JPN,JPN
431678000,431457000,-8.461664427580509,9.50966134266481,2014-10-20 04:50:00,2014-10-20 08:40:00,JPN,JPN
636017468,431700060,-0.9616330032686327,158.0565116729972,2016-12-31 01:50:00,2016-12-31 06:00:00,LBR,JPN
636017468,431251000,-1.0313074515805207,158.1334357725054,2016-12-30 03:10:00,2016-12-30 06:40:00,LBR,JPN
576328000,431602690,-26.15937447749631,38.91510040634589,2014-12-17 08:00:00,2014-12-17 15:50:00,VUT,JPN
576328000,431444000,-30.14733065929549,36.436874427679655,2013-10-05 12:30:00,2013-10-05 19:10:00,VUT,JPN
